run_id,run_label,frame_index,measured,elapsed_measurement_s,capture_time_ms,detector_time_ms,landmarks_time_ms,control_time_ms,serial_time_ms,display_time_ms,inference_time_ms,pipeline_time_ms,total_frame_time_ms,fps,hand_detected,landmarks_found,hands_found,pose_sent,chosen_score,palm_y,wrist_phase,wrist_transition,candidate_elbow,candidate_wrist_rotation,current_elbow,current_wrist_rotation,ack,cpu_percent
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,1,0,0.000000,340.683935,1180.403615,1098.069372,1098.488392,0.226019,360.793288,2278.472987,3717.871333,2980.633896,0.335499,1,1,1,1,0.420888,421.226537,TOP_HOME,,59,90,63,90,OK,1.1
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,2,0,0.000000,1.022651,15.170007,8.497766,8.899396,100.917941,8.002913,23.667773,134.507761,134.033851,7.460802,1,1,1,1,0.584723,422.118534,TOP_HOME,,53,90,61,90,,2.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,3,0,0.000000,0.548187,18.501221,21.975304,22.392306,100.424180,23.575661,40.476525,163.841198,165.460887,6.043724,1,1,1,1,0.655342,421.414226,TOP_HOME,,49,90,59,90,,10.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,4,0,0.000000,0.841984,21.373432,13.218427,13.730039,100.827274,11.609534,34.591859,149.991156,148.404393,6.738345,1,1,1,1,0.720311,413.138541,TOP_HOME,,45,90,57,90,,8.2
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,5,0,0.000000,0.680632,15.541101,8.617191,8.988100,100.706829,7.055668,24.158292,134.533853,132.992811,7.519203,1,1,1,1,0.720311,409.817046,TOP_HOME,,43,90,55,90,,3.4
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,6,0,0.000000,0.763391,16.655882,8.954452,9.455417,100.627570,6.932465,25.610334,136.456712,134.454168,7.437479,1,1,1,1,0.720311,407.770034,TOP_HOME,,40,90,53,90,,4.2
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,7,0,0.000000,0.685650,16.524362,10.010881,10.501586,100.917904,7.158484,26.535243,138.640383,135.805357,7.363480,1,1,1,1,0.720311,401.770621,TOP_HOME,,39,90,51,90,,4.2
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,8,0,0.000000,0.641262,16.387751,9.293490,9.848435,43.422811,6.623909,25.681241,79.593749,76.966871,12.992603,1,1,1,1,0.720311,390.550583,TOP_HOME,,38,90,49,90,OK,7.2
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,9,0,0.000000,0.681910,18.018830,10.297086,10.815087,4.350513,6.122166,28.315916,44.163426,40.033394,24.979146,1,1,1,1,0.720311,374.776019,TOP_HOME,,38,90,47,90,OK,11.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,10,0,0.000000,0.595983,21.515192,11.827830,12.643203,0.000000,3.861196,33.343022,46.582208,38.628964,25.887311,1,1,1,0,0.720311,358.922139,TOP_HOME,,38,90,47,90,,13.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,11,0,0.000000,1.171651,16.935142,10.749568,11.352848,0.000000,6.555130,27.684710,40.209209,36.032937,27.752387,1,1,1,0,0.720311,337.719346,TOP_HOME,,40,90,47,90,,13.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,12,0,0.000000,0.723909,18.692554,11.177569,11.745978,0.197927,8.791766,29.870123,42.537937,40.459877,24.715844,1,1,1,1,0.720311,313.882188,TOP_HOME,,42,90,45,90,OK,13.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,13,0,0.000000,0.698465,17.590921,12.086349,13.614984,0.000000,6.307963,29.677270,43.990719,38.226055,26.160167,1,1,1,0,0.720311,296.506447,TOP_HOME,,44,90,45,90,,10.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,14,0,0.000000,0.442575,16.310695,12.445925,13.006001,0.000000,5.470775,28.756620,42.205196,35.240750,28.376241,1,1,1,0,0.720311,282.421895,TOP_HOME,,47,90,45,90,,15.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,15,0,0.000000,0.656446,17.060382,11.190811,11.860664,0.787595,5.652572,28.251193,41.555898,36.057142,27.733757,1,1,1,1,0.700538,268.545676,TOP_HOME,,49,90,47,90,OK,10.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,16,0,0.000000,22.391806,18.773258,9.264841,10.075937,0.000000,6.184499,28.038099,60.505842,57.557593,17.373902,1,1,1,0,0.646868,253.413968,TOP_HOME,,52,90,47,90,,9.8
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,17,0,0.000000,31.803092,16.038473,9.681787,10.271455,0.815150,6.911113,25.720260,68.609957,65.877042,15.179795,1,1,1,1,0.675115,237.758289,TOP_HOME,,55,90,49,90,OK,8.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,18,0,0.000000,29.398381,17.255809,11.328681,11.868442,0.000000,6.494315,28.584490,69.851313,65.032929,15.376825,1,1,2,0,0.649693,219.091939,TOP_HOME,,59,90,49,90,,8.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,19,0,0.000000,32.005667,18.756054,9.567083,10.193603,0.175001,6.530667,28.323137,70.697408,67.706381,14.769657,1,1,2,1,0.646868,203.601967,TOP_HOME,,62,90,51,90,OK,8.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,20,0,0.000000,33.095911,15.143951,11.344792,12.002572,0.000000,5.699517,26.488743,71.587226,65.956172,15.161583,1,1,1,0,0.694889,187.394582,TOP_HOME,,66,90,51,90,,8.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,21,0,0.000000,29.695401,16.684733,9.856344,10.371641,0.182648,5.759553,26.541077,66.790767,62.740719,15.938612,1,1,1,1,0.709012,176.208834,TOP_HOME,,69,90,53,90,OK,8.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,22,0,0.000000,34.454007,17.328254,10.543475,11.024162,0.000000,6.503945,27.871729,73.349898,69.323627,14.425096,1,1,1,0,0.703363,161.556730,TOP_HOME,,73,90,53,90,,8.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,23,0,0.000000,33.163540,20.456078,11.592608,12.113998,0.334853,5.560257,32.048686,77.661077,71.677115,13.951454,1,1,1,1,0.658167,155.494073,TOP_HOME,,76,90,55,90,OK,6.5
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,24,0,0.000000,25.746037,19.128260,9.604990,10.086251,0.000000,6.867131,28.733250,64.565538,61.847920,16.168692,1,1,1,0,0.714662,148.225412,TOP_HOME,,79,90,55,90,,11.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,25,0,0.000000,30.666422,16.837419,9.277212,9.836103,1.214929,5.972721,26.114631,67.832085,64.594910,15.481096,1,1,1,1,0.680765,140.470130,TOP_HOME,,82,90,57,90,OK,6.5
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,26,0,0.000000,33.479319,16.547048,10.219492,10.697605,0.000000,6.249166,26.766540,70.943464,66.986694,14.928338,1,1,1,0,0.689239,133.762430,TOP_HOME,,84,90,57,90,,9.6
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,27,0,0.000000,30.344644,14.944432,10.479271,10.927477,0.213334,8.488377,25.423703,66.909158,64.957207,15.394751,1,1,1,1,0.632744,133.144789,TOP_HOME,,86,90,59,90,OK,10.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,28,0,0.000000,34.191710,15.636248,11.885793,12.328498,0.000000,5.932721,27.522041,74.042249,68.103012,14.683638,1,1,1,0,0.689239,126.106592,TOP_HOME,,89,90,59,90,,8.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,29,0,0.000000,32.678502,19.584353,9.447360,9.907454,0.552928,7.895300,29.031713,72.170597,70.664982,14.151281,1,1,1,1,0.720311,124.164853,TOP_HOME,,91,90,61,90,OK,5.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,30,0,0.000000,25.712130,16.074231,9.327619,10.352178,0.000000,6.833909,25.401850,61.466158,58.988578,16.952434,1,1,1,0,0.720311,119.194130,TOP_HOME,,92,90,61,90,,9.1
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,31,1,0.000026,34.092136,15.342655,9.002267,10.750660,0.295964,7.031150,24.344922,69.483682,67.577789,14.797761,1,1,1,1,0.711837,114.245467,TOP_HOME,,94,90,63,90,OK,7.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,32,1,0.068084,35.246824,15.315341,9.954065,10.382474,0.000000,6.746316,25.269406,70.898704,67.705826,14.769778,1,1,1,0,0.683590,111.377570,TOP_HOME,,96,90,63,90,,9.6
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,33,1,0.131483,30.097051,17.320643,8.914137,9.341694,0.383409,5.737943,26.234780,66.056934,62.983108,15.877273,1,1,1,1,0.672291,116.979719,TOP_HOME,,97,90,65,90,OK,6.5
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,34,1,0.198251,34.518378,15.296267,10.269919,10.706161,0.000000,5.940980,25.566186,70.790725,66.474970,15.043256,1,1,1,0,0.663816,111.907699,TOP_HOME,,98,90,65,90,,9.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,35,1,0.265496,36.073771,16.044158,9.238471,9.669750,0.209075,4.821514,25.282629,71.235225,66.877712,14.952665,1,1,1,1,0.700538,115.210221,TOP_HOME,,99,90,67,90,OK,7.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,36,1,0.334036,32.970891,17.671718,11.283607,11.713978,0.000000,5.760146,28.955325,73.640194,68.134512,14.676850,1,1,1,0,0.720311,115.797744,TOP_HOME,,99,90,67,90,,8.0
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,37,1,0.400929,32.079685,18.415239,8.921915,9.351342,0.309853,6.274333,27.337154,69.078034,66.480563,15.041991,1,1,1,1,0.720311,115.321276,TOP_HOME,,100,90,69,90,OK,8.3
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,38,1,0.468421,33.525986,15.499323,12.167998,12.583629,0.000000,5.541461,27.667321,73.776936,67.166916,14.888282,1,1,1,0,0.720311,114.020792,TOP_HOME,,100,90,69,90,,8.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,39,1,0.532474,29.719789,15.893657,9.358342,9.788121,0.418483,7.608892,25.251999,65.178392,63.465387,15.756620,1,1,1,1,0.644043,117.570976,TOP_HOME,,101,90,71,90,OK,6.5
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,40,1,0.601180,33.579653,14.360375,14.393393,14.878821,0.000000,5.482535,28.753768,77.212242,68.316068,14.637845,1,1,1,0,0.720311,120.310688,TOP_HOME,,101,90,71,90,,8.7
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,41,1,0.668951,33.062911,17.166698,9.007081,9.426620,0.885706,6.777149,26.173779,69.549016,67.357139,14.846236,1,1,1,1,0.720311,119.815785,TOP_HOME,,101,90,73,90,OK,9.8
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,42,1,0.742339,29.256622,18.011089,16.113529,16.626307,0.000000,9.015915,34.124618,80.007547,72.924266,13.712857,1,1,1,0,0.720311,122.744356,TOP_HOME,,101,90,73,90,,6.5
dg_wrist_rotate_hailo_20260603_215538,dg_wrist_rotate_hailo,43,1,0.801754,23.955607,16.424881,11.942738,12.384665,0.260760,5.860091,28.367619,64.968651,59.039819,16.937721,1,1,1,1,0.720311,127.845687,TOP_HOME,,101,90,75,90,OK,9.4
