run_id,run_label,frame_index,measured,elapsed_measurement_s,capture_time_ms,detector_time_ms,landmarks_time_ms,control_time_ms,serial_time_ms,display_time_ms,inference_time_ms,pipeline_time_ms,total_frame_time_ms,fps,hand_detected,landmarks_found,hands_found,pose_sent,chosen_score,palm_y,wrist_phase,wrist_transition,candidate_elbow,candidate_wrist_rotation,current_elbow,current_wrist_rotation,ack
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,1,0,0.000000,268.243673,0.000000,37.928577,0.044797,0.000000,100.920253,37.928577,306.217047,407.158077,2.456049,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,2,0,0.000000,1.178373,0.000000,59.355760,0.072352,0.000000,10.050174,59.355760,60.606485,70.688566,14.146559,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,3,0,0.000000,1.474522,0.000000,50.124552,0.060167,101.063735,11.269510,50.124552,152.722976,164.032226,6.096363,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,4,0,0.000000,1.127744,0.000000,63.887438,0.042723,0.000000,13.081736,63.887438,65.057905,78.156917,12.794773,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,5,0,0.000000,1.994838,0.000000,63.978734,0.052944,0.000000,15.098445,63.978734,66.026516,81.149388,12.322952,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,6,0,0.000000,1.211040,0.000000,69.163229,0.043148,0.000000,4.422326,69.163229,70.417417,74.858651,13.358509,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,7,0,0.000000,0.968336,0.000000,65.859072,0.066056,0.000000,15.682724,65.859072,66.893464,82.597318,12.106931,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,8,0,0.000000,1.290615,0.000000,63.152676,0.043074,0.000000,4.286456,63.152676,64.486365,68.804321,14.533971,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,9,0,0.000000,0.549502,0.000000,60.115188,0.044408,0.542964,4.631567,60.115188,61.252062,65.954517,15.161964,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,10,0,0.000000,0.870558,0.000000,56.453586,0.042038,0.000000,5.217569,56.453586,57.366182,62.602082,15.973910,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,11,0,0.000000,0.887225,0.000000,49.325383,0.045297,0.000000,5.198272,49.325383,50.257905,55.475084,18.026111,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,12,0,0.000000,1.117595,0.000000,60.764634,0.048019,0.000000,5.880033,60.764634,61.930248,67.835874,14.741463,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,13,0,0.000000,1.626300,0.000000,60.045576,0.033722,0.000000,4.333770,60.045576,61.705598,66.061258,15.137465,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,14,0,0.000000,1.004465,0.000000,47.805675,0.045926,0.000000,16.564134,47.805675,48.856066,65.446849,15.279574,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,15,0,0.000000,0.883743,0.000000,55.265435,0.045074,0.000000,8.442799,55.265435,56.194252,64.652421,15.467325,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,16,0,0.000000,0.763909,0.000000,57.395588,0.077574,0.000000,15.022186,57.395588,58.237071,73.277628,13.646730,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,17,0,0.000000,1.190244,0.000000,49.947033,0.065871,0.717391,9.009337,49.947033,51.920539,60.970097,16.401483,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,18,0,0.000000,1.115688,0.000000,59.929872,0.031149,0.000000,9.060208,59.929872,61.076709,70.158879,14.253363,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,19,0,0.000000,1.392726,0.000000,63.705455,0.037240,0.000000,6.256331,63.705455,65.135421,71.410252,14.003592,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,20,0,0.000000,0.654409,0.000000,59.725371,0.064297,0.000000,8.772930,59.725371,60.444077,69.231062,14.444383,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,21,0,0.000000,0.807465,0.000000,47.522971,0.055723,0.000000,14.687259,47.522971,48.386159,63.095010,15.849114,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,22,0,0.000000,1.198374,0.000000,67.194927,0.033741,0.000000,4.989161,67.194927,68.427042,73.436295,13.617245,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,23,0,0.000000,0.640891,0.000000,56.988402,0.049834,0.000000,5.964034,56.988402,57.679127,63.658715,15.708768,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,24,0,0.000000,0.875706,0.000000,50.525589,0.052019,0.000000,9.915655,50.525589,51.453314,61.389598,16.289405,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,25,0,0.000000,0.773687,0.000000,47.473396,0.037648,0.424093,6.997277,47.473396,48.708824,55.764528,17.932547,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,26,0,0.000000,0.822780,0.000000,54.717489,0.039852,0.000000,6.809961,54.717489,55.580121,62.404915,16.024379,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,27,0,0.000000,3.172082,0.000000,63.238566,0.046093,0.000000,5.931311,63.238566,66.456741,72.405125,13.811177,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,28,0,0.000000,1.293115,0.000000,55.428361,0.051389,0.000000,6.091886,55.428361,56.772865,62.882824,15.902594,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,29,0,0.000000,0.758799,0.000000,46.518097,0.049556,0.000000,10.527971,46.518097,47.326452,57.866200,17.281245,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,30,0,0.000000,0.627631,0.000000,49.713014,0.035370,0.000000,5.742737,49.713014,50.376015,56.136529,17.813713,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,31,1,0.000042,1.024818,0.000000,54.724970,0.039241,0.000000,6.969518,54.724970,55.789029,62.785953,15.927129,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,32,1,0.067574,1.219225,0.000000,60.151409,0.037612,0.000000,6.000145,60.151409,61.408246,67.426224,14.831025,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,33,1,0.120083,1.777134,0.000000,46.339190,0.037796,0.000000,4.199344,46.339190,48.154120,52.383742,19.089892,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,34,1,0.172294,0.826243,0.000000,43.698146,0.037074,1.235633,6.276682,43.698146,45.797096,52.110334,19.190052,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,35,1,0.238069,0.691520,0.000000,57.388199,0.041074,0.000000,7.555371,57.388199,58.120793,65.689886,15.223044,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,36,1,0.300928,0.755928,0.000000,52.678465,0.044241,0.000000,9.262227,52.678465,53.478634,62.759305,15.933892,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,37,1,0.356731,0.839279,0.000000,49.940884,0.033000,0.000000,4.873364,49.940884,50.813163,55.700361,17.953205,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,38,1,0.409397,0.813465,0.000000,45.824226,0.038333,0.000000,5.866459,45.824226,46.676024,52.558076,19.026572,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,39,1,0.461248,0.570687,0.000000,45.848966,0.036871,0.000000,5.245865,45.848966,46.456524,51.714573,19.336909,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,40,1,0.516151,0.819854,0.000000,48.702140,0.037389,0.000000,5.214198,48.702140,49.559383,54.786767,18.252583,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,41,1,0.569741,0.805187,0.000000,46.934765,0.034297,0.000000,5.711625,46.934765,47.774249,53.501967,18.690902,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,42,1,0.627668,0.896540,0.000000,51.955481,0.034426,0.000000,4.929401,51.955481,52.886447,57.828774,17.292430,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,43,1,0.680983,0.506779,0.000000,45.879540,0.034315,0.619206,6.130719,45.879540,47.039840,53.243003,18.781811,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,44,1,0.779143,2.227746,0.000000,88.329369,0.110241,0.832706,6.353460,88.329369,91.500062,97.913541,10.213092,1,1,1,1,0.949060,418.731089,TOP_HOME,,59,90,63,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,45,1,0.836468,1.176096,0.000000,49.566142,0.127501,0.000000,6.316812,49.566142,50.869739,57.206106,17.480651,1,1,1,0,0.864074,405.006142,TOP_HOME,,54,90,63,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,46,1,0.879886,1.033743,0.000000,34.834290,0.078871,0.300889,6.965999,34.834290,36.247793,43.312867,23.087827,1,1,1,1,0.814899,379.121037,TOP_HOME,,51,90,61,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,47,1,0.951231,0.782243,0.000000,61.748413,0.089093,0.000000,8.601188,61.748413,62.619749,71.237344,14.037581,1,1,1,0,0.817135,353.240967,TOP_HOME,,50,90,61,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,48,1,1.021712,0.948003,0.000000,60.165298,0.108112,0.193908,8.908707,60.165298,61.415321,70.387787,14.207010,1,1,1,1,0.801948,329.853830,TOP_HOME,,50,90,59,90,OK
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,49,1,1.076220,0.702632,0.000000,43.243201,0.070964,0.000000,10.393637,43.243201,44.016797,54.423802,18.374314,1,1,1,0,0.789194,303.527842,TOP_HOME,,50,90,59,90,
mp_wrist_rotate_cpu_20260423_213918,mp_wrist_rotate_cpu,50,1,1.145778,0.840724,0.000000,59.397519,0.092204,0.164982,8.719762,59.397519,60.495429,69.448118,14.399238,1,1,1,1,0.777598,276.930947,TOP_HOME,,52,90,57,90,OK
