run_id,run_label,frame_index,measured,elapsed_measurement_s,capture_time_ms,detector_time_ms,landmarks_time_ms,control_time_ms,serial_time_ms,display_time_ms,inference_time_ms,pipeline_time_ms,total_frame_time_ms,fps,hand_detected,landmarks_found,hands_found,pose_sent,chosen_score,palm_y,wrist_phase,wrist_transition,candidate_elbow,candidate_wrist_rotation,current_elbow,current_wrist_rotation,ack,cpu_percent
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,1,0,0.000000,355.469456,0.000000,48.140928,0.046796,0.000000,1221.851617,48.140928,403.657180,1625.529909,0.615184,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,2.3
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,2,0,0.000000,2.316522,0.000000,55.225348,0.070852,0.750353,3.811172,55.225348,58.363075,62.225359,16.070618,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK,15.6
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,3,0,0.000000,0.734242,0.000000,55.790645,0.045611,0.000000,4.650193,55.790645,56.570498,61.243579,16.328242,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,11.4
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,4,0,0.000000,0.883168,0.000000,78.680014,0.037722,0.000000,6.268436,78.680014,79.600904,85.887322,11.643162,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,14.4
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,5,0,0.000000,0.493334,0.000000,42.484345,0.039240,0.000000,3.849099,42.484345,43.016919,46.877668,21.332119,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,11.1
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,6,0,0.000000,0.491631,0.000000,48.711948,0.039704,0.000000,3.819377,48.711948,49.243283,53.074677,18.841377,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,10.0
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,7,0,0.000000,0.833576,0.000000,50.416006,0.038056,0.000000,3.884544,50.416006,51.287638,55.186366,18.120418,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,8.3
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,8,0,0.000000,0.780964,0.000000,42.013863,0.039426,0.000000,3.884913,42.013863,42.834253,46.741501,21.394264,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,9.2
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,9,0,0.000000,0.488704,0.000000,38.731561,0.056444,0.000000,3.916432,38.731561,39.276709,43.205977,23.144946,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,7.8
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,10,0,0.000000,1.213279,0.000000,43.439310,0.037408,0.000000,3.945580,43.439310,44.689997,48.650596,20.554733,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,10.5
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,11,0,0.000000,0.818428,0.000000,41.464437,0.034537,0.000000,3.925136,41.464437,42.317402,46.257426,21.618151,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,5.9
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,12,0,0.000000,0.794335,0.000000,39.711711,0.034223,0.577390,3.789858,39.711711,41.117659,44.958535,22.242718,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK,7.3
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,13,0,0.000000,0.793946,0.000000,40.300583,0.028889,0.000000,3.863284,40.300583,41.123418,45.001775,22.221346,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,8.8
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,14,0,0.000000,12.597928,0.000000,38.938303,0.033297,0.000000,4.434155,38.938303,51.569528,56.018904,17.851117,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,6.8
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,15,0,0.000000,20.768348,0.000000,40.062638,0.058297,0.000000,4.074266,40.062638,60.889283,64.979715,15.389418,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,7.0
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,16,0,0.000000,22.822925,0.000000,37.493448,0.034204,0.000000,4.060155,37.493448,60.350577,64.426455,15.521574,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,5.8
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,17,0,0.000000,26.200487,0.000000,36.701374,0.052574,0.000000,3.870876,36.701374,62.954435,66.840940,14.960891,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,4.6
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,18,0,0.000000,22.682444,0.000000,37.360264,0.033667,0.000000,3.796247,37.360264,60.076375,63.887824,15.652435,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,5.8
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,19,0,0.000000,26.476653,0.000000,38.477487,0.034167,0.000000,4.108285,38.477487,64.988307,69.113574,14.468938,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,5.5
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,20,0,0.000000,25.036855,0.000000,36.826059,0.034185,0.000000,3.826006,36.826059,61.897099,65.738179,15.211860,0,0,0,0,0.000000,,TOP_HOME,,65,90,65,90,,6.7
mp_wrist_rotate_cpu_20260603_221834,mp_wrist_rotate_cpu,21,0,0.000000,22.909092,0.000000,37.345486,0.033944,0.567890,4.183637,37.345486,60.856412,65.150771,15.349013,0,0,0,1,0.000000,,TOP_HOME,,65,90,65,90,OK,5.5
