run_id,run_label,frame_index,measured,elapsed_measurement_s,capture_time_ms,detector_time_ms,landmarks_time_ms,control_time_ms,serial_time_ms,display_time_ms,inference_time_ms,pipeline_time_ms,total_frame_time_ms,fps,hand_detected,landmarks_found,hands_found,pose_sent,chosen_score,palm_y,wrist_phase,wrist_transition,candidate_elbow,candidate_wrist_rotation,current_elbow,current_wrist_rotation,ack,cpu_percent
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,52,1,1.402331,37.065953,14.760451,10.963417,11.321380,0.000000,4.784126,25.723868,74.111201,67.945428,14.717694,1,1,1,0,0.600154,161.351322,BOTTOM_ROTATED,,93,0,68,0,,7.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,53,1,1.465026,32.647141,14.167488,8.612827,8.976345,0.937407,5.038570,22.780315,65.341208,61.873248,16.162074,1,1,1,1,0.658037,157.705224,BOTTOM_ROTATED,,93,0,70,0,OK,3.1
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,54,1,1.533571,38.083155,15.190617,8.670123,9.122678,0.000000,5.617977,23.860740,71.066573,68.028928,14.699629,1,1,1,0,0.591015,160.604941,BOTTOM_ROTATED,,93,0,70,0,,4.6
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,55,1,1.600253,37.687526,13.908322,8.650808,9.050882,0.856314,4.638774,22.559130,70.153852,66.185078,15.109146,1,1,1,1,0.648898,160.310133,BOTTOM_ROTATED,,93,0,72,0,OK,3.9
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,56,1,1.664935,34.769806,16.002117,8.564512,8.927252,0.000000,4.592311,24.566629,68.263687,64.305691,15.550723,1,1,1,0,0.639758,158.877014,BOTTOM_ROTATED,,92,0,72,0,,6.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,57,1,1.732928,38.151470,14.668192,8.582383,9.031567,0.295092,5.394662,23.250575,70.728704,67.578706,14.797561,1,1,1,1,0.688502,159.909678,BOTTOM_ROTATED,,92,0,74,0,OK,5.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,58,1,1.799141,38.123822,14.357174,8.355845,8.705030,0.000000,4.632663,22.713019,69.541871,65.832930,15.189966,1,1,1,0,0.679362,159.061255,BOTTOM_ROTATED,,92,0,74,0,,5.8
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,59,1,1.866527,35.940565,17.278042,8.368105,8.741845,0.176037,4.777663,25.646147,70.504594,66.960669,14.934140,1,1,1,1,0.670223,156.781012,BOTTOM_ROTATED,,92,0,76,0,OK,6.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,60,1,1.932929,36.524527,14.499600,9.650622,10.005178,0.000000,4.917200,24.150222,70.679927,65.960652,15.160554,1,1,1,0,0.691548,153.944967,BOTTOM_ROTATED,,92,0,76,0,,5.5
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,61,1,2.000360,38.078193,14.523099,8.619974,8.996567,0.456482,4.796089,23.143073,70.674315,66.897873,14.948158,1,1,1,1,0.548364,152.493582,BOTTOM_ROTATED,,92,0,78,0,OK,3.9
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,62,1,2.067159,34.791157,16.665135,9.653825,10.030751,0.000000,4.821163,26.318960,71.140868,66.322985,15.077729,1,1,1,0,0.679362,150.506049,BOTTOM_ROTATED,,93,0,78,0,,8.9
